0% quantile: LV Network: 1101,25% quantile: LV Network: 1101,50% quantile: LV Network: 1101,75% quantile: LV Network: 1101,100% quantile: LV Network: 1101,0% quantile: LV Network: 1122,25% quantile: LV Network: 1122,50% quantile: LV Network: 1122,75% quantile: LV Network: 1122,100% quantile: LV Network: 1122,0% quantile: LV Network: 1152,25% quantile: LV Network: 1152,50% quantile: LV Network: 1152,75% quantile: LV Network: 1152,100% quantile: LV Network: 1152,0% quantile: LV Network: 1200,25% quantile: LV Network: 1200,50% quantile: LV Network: 1200,75% quantile: LV Network: 1200,100% quantile: LV Network: 1200,0% quantile: LV Network: 1450,25% quantile: LV Network: 1450,50% quantile: LV Network: 1450,75% quantile: LV Network: 1450,100% quantile: LV Network: 1450
1.040228639375886388e+00,1.059815179833643484e+00,1.068228484119739807e+00,1.072044487008722680e+00,1.077873679914240990e+00,1.060996187763336929e+00,1.061289026826901072e+00,1.064920508718723902e+00,1.068585319041831072e+00,1.068978143399248459e+00,9.762453381204683200e-01,1.024380314416326154e+00,1.035887313897256634e+00,1.040122217266856719e+00,1.043657084436765192e+00,1.042894186318491068e+00,1.043753215724341432e+00,1.044386488188607576e+00,1.046855411449106210e+00,1.047275820696149440e+00,1.038486505533737780e+00,1.041391517755910101e+00,1.043582059538251450e+00,1.044011797108800099e+00,1.045213102873856492e+00
1.033655831041791817e+00,1.059547619145552622e+00,1.067770243630992155e+00,1.071201100647994675e+00,1.078780684102055076e+00,1.062161168261577471e+00,1.062448248670524009e+00,1.066137930583374693e+00,1.069859266153656341e+00,1.070241307534896213e+00,9.842725789112476420e-01,1.026791678285834619e+00,1.037930171650451650e+00,1.042274641921916878e+00,1.045478720626437763e+00,1.044687783824856719e+00,1.045367985942415645e+00,1.045767078507663816e+00,1.048810864254893005e+00,1.049233315610309081e+00,1.040272067690964031e+00,1.041546562246711272e+00,1.042870412445966899e+00,1.045582359884524859e+00,1.046663994774114093e+00
1.019683294625460590e+00,1.061977097860652197e+00,1.068643464894703632e+00,1.071932127053437434e+00,1.080202986280099697e+00,1.064540785840887072e+00,1.064684734714499648e+00,1.068812360140667828e+00,1.072992658327632132e+00,1.073294625483632636e+00,1.008230446293233662e+00,1.030344532099723320e+00,1.041671869358557156e+00,1.047271210441689693e+00,1.050956889722385990e+00,1.047892371873736517e+00,1.048266395901154446e+00,1.048584982295451606e+00,1.052065223148406448e+00,1.052552600192630416e+00,1.043142031940075931e+00,1.044250356282363956e+00,1.046413418769424508e+00,1.048325822370476335e+00,1.049165315242778451e+00
1.023930720581387011e+00,1.062342607548025564e+00,1.068445471496169974e+00,1.072623436474833714e+00,1.080409710443864579e+00,1.064795393996113004e+00,1.064936144919173433e+00,1.069059054674851961e+00,1.073233681276992701e+00,1.073529582739439991e+00,9.961457279312053714e-01,1.032737466869575904e+00,1.042451259702786182e+00,1.049091409280684672e+00,1.052596453811822430e+00,1.048149334572566094e+00,1.048585632681870328e+00,1.048995018865207740e+00,1.052594863080119403e+00,1.053083486194444696e+00,1.043308047813017669e+00,1.044446868564865571e+00,1.046720094841226301e+00,1.048232881800943872e+00,1.049088679436958049e+00
1.021802105467825461e+00,1.057350925070685399e+00,1.063934974904691355e+00,1.068389925294123799e+00,1.075703586227553465e+00,1.061484442345692614e+00,1.061720468724736577e+00,1.065526786357896993e+00,1.069341522933861199e+00,1.069602806141316753e+00,9.825169558900678224e-01,1.023420790891604648e+00,1.037887832195955040e+00,1.041655871842686487e+00,1.046475773633715356e+00,1.040644693006360422e+00,1.041574654543909739e+00,1.043280106955347453e+00,1.043955523081231629e+00,1.044554657338804482e+00,1.030692061879776578e+00,1.031976063789586728e+00,1.039098106124977106e+00,1.042593047680149265e+00,1.043161359730707449e+00
1.023694959356686640e+00,1.054345018208018070e+00,1.064791445521145796e+00,1.067795581421197015e+00,1.075233464351908363e+00,1.039404501328941022e+00,1.041571832637214312e+00,1.053086018185866557e+00,1.063954081226524462e+00,1.064183045010814288e+00,9.907662051514819490e-01,1.018321167079802470e+00,1.036431369612795361e+00,1.041301067884210063e+00,1.045767335944576937e+00,1.041927991492020311e+00,1.042865674594803727e+00,1.044420040467419541e+00,1.045067890885015061e+00,1.045685831532717991e+00,1.031702833981723133e+00,1.032964792607792504e+00,1.040588035588695837e+00,1.044052944285721596e+00,1.044660578210616197e+00
1.026623176537517113e+00,1.050481733196516831e+00,1.060854176704685958e+00,1.068071262174352887e+00,1.073805517732706605e+00,1.036471116592237118e+00,1.038701555200927551e+00,1.050464179153860700e+00,1.061563602128547945e+00,1.061804437802501111e+00,9.833629043725998775e-01,1.017937723258757865e+00,1.034096264880337790e+00,1.039093513548921432e+00,1.045346440225854101e+00,1.037657789902187488e+00,1.039888722894968698e+00,1.042295013931052061e+00,1.043867589543353791e+00,1.044693286090744744e+00,1.027121070124805247e+00,1.029105513369569236e+00,1.037750973485618289e+00,1.041047096274633210e+00,1.042023619915170451e+00
1.019426771362517803e+00,1.046339076189777506e+00,1.058782269060155601e+00,1.064038405281946043e+00,1.070188046613778754e+00,1.032592623779348573e+00,1.034818741255827179e+00,1.046060541102122654e+00,1.056645687903158493e+00,1.056901846243858190e+00,9.737393762207172676e-01,1.016875581201583056e+00,1.028421715310150475e+00,1.033879623955510141e+00,1.040687967933004110e+00,1.032027035096262368e+00,1.033908105640691355e+00,1.034484360395725666e+00,1.038450637097806384e+00,1.039462034204839513e+00,1.028089047757927421e+00,1.030957900758975532e+00,1.031740202979579024e+00,1.035240766007037516e+00,1.036543444938536895e+00
1.004743333067205313e+00,1.056158769763511973e+00,1.064565481216412923e+00,1.072158086286266521e+00,1.078322020439860029e+00,1.064353179553266804e+00,1.064563827727682099e+00,1.068394089011644787e+00,1.072242920623125428e+00,1.072509279780094804e+00,9.778692286504668818e-01,1.019945877412165691e+00,1.033579535589095766e+00,1.040246746607021766e+00,1.048820357500008349e+00,1.040436380330895583e+00,1.042179631961190234e+00,1.045281130479846388e+00,1.047245232498129397e+00,1.047611758178731867e+00,1.033346669991437095e+00,1.036269558985665418e+00,1.038952376342503259e+00,1.045096331806442791e+00,1.045557533798351590e+00
1.009996330124450781e+00,1.056478690893541961e+00,1.062646156899281324e+00,1.071873452134099347e+00,1.078171548548644054e+00,1.062746906845758010e+00,1.062957554585524989e+00,1.066917561544594495e+00,1.070896049081438095e+00,1.071162138554526022e+00,9.779525815194058946e-01,1.018539258428540206e+00,1.031783631578337967e+00,1.037994633067577555e+00,1.046246758429454360e+00,1.039063363239780990e+00,1.039673452315923230e+00,1.039852244026330697e+00,1.041524298667158233e+00,1.042288631737063209e+00,1.026251441113461338e+00,1.027329520532887175e+00,1.037688830499806869e+00,1.043156931741010762e+00,1.043361455420547035e+00
