0% quantile: LV Network: 1108,25% quantile: LV Network: 1108,50% quantile: LV Network: 1108,75% quantile: LV Network: 1108,100% quantile: LV Network: 1108,0% quantile: LV Network: 1109,25% quantile: LV Network: 1109,50% quantile: LV Network: 1109,75% quantile: LV Network: 1109,100% quantile: LV Network: 1109,0% quantile: LV Network: 1151,25% quantile: LV Network: 1151,50% quantile: LV Network: 1151,75% quantile: LV Network: 1151,100% quantile: LV Network: 1151,0% quantile: LV Network: 1158,25% quantile: LV Network: 1158,50% quantile: LV Network: 1158,75% quantile: LV Network: 1158,100% quantile: LV Network: 1158,0% quantile: LV Network: 1175,25% quantile: LV Network: 1175,50% quantile: LV Network: 1175,75% quantile: LV Network: 1175,100% quantile: LV Network: 1175
1.063610257781466117e+00,1.070950724541130050e+00,1.075196252582224732e+00,1.077762147734108389e+00,1.086153549503546145e+00,1.051080338914329060e+00,1.057761516035522043e+00,1.076154813533183319e+00,1.078639747755672840e+00,1.087512151917536141e+00,1.039930861245135674e+00,1.062737349522635322e+00,1.069388911074270476e+00,1.075670631711057146e+00,1.086335496813919388e+00,1.045978336814711751e+00,1.058921800954116144e+00,1.065464729895507334e+00,1.070283021682687075e+00,1.082212435387361671e+00,1.047517286661183489e+00,1.059597913979555717e+00,1.063991039819208506e+00,1.067877081294192454e+00,1.076072384171430363e+00
1.071431758591691707e+00,1.080035373678946531e+00,1.084072927506912754e+00,1.086215817480634449e+00,1.095446103777733216e+00,1.061677467178877565e+00,1.069921684658683203e+00,1.080315240751692718e+00,1.081630211224399396e+00,1.089146791344867138e+00,1.047219445127911763e+00,1.069439678979172248e+00,1.076976852524003325e+00,1.083529356876738792e+00,1.093107239425672450e+00,1.054058029629365123e+00,1.064412448582862991e+00,1.073086859689915462e+00,1.077171187693705789e+00,1.088053183412130975e+00,1.051725876974176410e+00,1.065491834619420430e+00,1.071163999870945904e+00,1.074349794033229166e+00,1.086017890365098770e+00
1.046304926006511815e+00,1.061245763058659586e+00,1.065872880586026250e+00,1.069169795290822567e+00,1.081742482461959254e+00,1.028217643824397731e+00,1.043325025349353563e+00,1.055402466344403489e+00,1.064666137766419940e+00,1.078881425569605756e+00,1.016027605905603481e+00,1.040621759603496344e+00,1.054281591843899690e+00,1.059594975278241868e+00,1.072304956207389859e+00,1.001276392505123569e+00,1.023683869508001054e+00,1.045283413081465218e+00,1.051037245219201610e+00,1.060536127953131125e+00,1.015271444346127927e+00,1.032994457736960969e+00,1.039751103279289435e+00,1.043530101116863174e+00,1.054865860641307274e+00
1.052609573852234304e+00,1.067916869235094879e+00,1.072701585048073447e+00,1.076410222322268462e+00,1.088352635923708789e+00,1.037774638696784546e+00,1.053926255900031084e+00,1.057896512006032630e+00,1.070645137571082817e+00,1.085507686976590280e+00,1.021734272588498360e+00,1.046278641364637441e+00,1.057637619381880167e+00,1.063953117047523822e+00,1.074992413030845917e+00,1.003707705532630223e+00,1.028202946634274584e+00,1.050248876921658692e+00,1.055775083235679146e+00,1.064969370665068471e+00,1.020017574508369496e+00,1.037651079741547910e+00,1.043311328483429667e+00,1.049226146039389018e+00,1.059506777695471857e+00
1.033367929606710200e+00,1.059843266512697779e+00,1.065175302208831720e+00,1.069863564097645492e+00,1.076935531970452331e+00,1.024259586628053054e+00,1.030509666597147156e+00,1.041374132820747755e+00,1.054206764724040291e+00,1.076730935128610067e+00,9.880514332263657939e-01,1.029072684016725248e+00,1.043505045128223063e+00,1.050925078330111617e+00,1.065888051093999866e+00,9.667371844089480692e-01,9.999879904027375588e-01,1.029914355004585280e+00,1.037735091932707077e+00,1.047460618071544669e+00,9.927145144544645694e-01,1.011889178652189303e+00,1.020340688187654887e+00,1.027980482300911547e+00,1.043113626543029637e+00
1.029182650973723634e+00,1.053699698539789287e+00,1.059506539654628599e+00,1.064542620977946941e+00,1.073092462274969572e+00,1.013279301751477846e+00,1.021562305689484695e+00,1.035184185748358132e+00,1.048705358884764793e+00,1.071413963839810579e+00,9.815468394276760655e-01,1.022070391946148682e+00,1.037671603191079761e+00,1.044716593010031946e+00,1.060728951231684869e+00,9.576615666206061972e-01,9.896127607964110284e-01,1.021036116298449148e+00,1.030347229865961944e+00,1.041126464897911497e+00,9.807859096004930555e-01,1.003002562865935587e+00,1.011370443037850286e+00,1.019606317600648460e+00,1.033549820925157015e+00
1.016677736124415032e+00,1.039645792400525348e+00,1.048179180562570867e+00,1.055531448438535636e+00,1.066759735438227663e+00,1.001264563217634018e+00,1.006664899832599325e+00,1.020514847816941906e+00,1.035464776163248279e+00,1.066616526671317011e+00,9.580529953133474219e-01,1.002974440510371767e+00,1.019742361009059017e+00,1.028213841191726985e+00,1.046776612167672260e+00,9.019717410890270015e-01,9.724524261011794346e-01,1.005115305124694602e+00,1.014937258530244968e+00,1.027382370271288092e+00,9.552610470868597714e-01,9.835769701869001569e-01,9.927262760865271929e-01,1.002674008043989762e+00,1.015290852484712181e+00
1.012778718570926273e+00,1.035344446040365352e+00,1.045146496022651750e+00,1.052381601529074562e+00,1.062481760120847163e+00,9.965238408437263606e-01,1.001967300884941459e+00,1.016487368441959527e+00,1.032046751914877269e+00,1.064117285677810498e+00,9.527491784763579830e-01,9.973842960834711224e-01,1.014810971454185307e+00,1.023096874515095012e+00,1.043805749534401972e+00,8.974586873174289492e-01,9.676751705984112384e-01,9.989977710207457173e-01,1.008927316547226338e+00,1.022627062501157535e+00,9.473506216496259125e-01,9.770494998090880623e-01,9.873385864469386153e-01,9.966656103599935701e-01,1.009833650256136917e+00
1.024090836167808938e+00,1.042086903614603210e+00,1.051168530230600862e+00,1.058261391483137803e+00,1.066346193483158844e+00,1.006818841807717524e+00,1.010900279737592555e+00,1.022612833588069758e+00,1.041057667827990585e+00,1.071436016795674462e+00,9.794040302148433463e-01,1.006467372913134373e+00,1.020116779197609347e+00,1.035277293517520292e+00,1.051765464353522139e+00,9.191992361039059700e-01,9.822707442748179751e-01,1.008522573869749417e+00,1.017125198704323719e+00,1.029064567678727116e+00,9.600398622846290086e-01,9.913157182005708501e-01,1.000104257784304451e+00,1.007313080945989370e+00,1.019529537532912977e+00
1.018738158614874045e+00,1.037660163535813806e+00,1.047396944158198062e+00,1.054778261315662435e+00,1.063243047485972648e+00,1.000371346933333516e+00,1.006207746604054432e+00,1.018012098590320491e+00,1.034245114879801530e+00,1.067450169182369901e+00,9.709563293797602856e-01,1.000451367036272465e+00,1.015203487131177029e+00,1.030998604097561167e+00,1.048182633710782907e+00,9.103769332860404129e-01,9.740093229199533464e-01,1.001713695960015471e+00,1.010275463481832059e+00,1.023742916043641316e+00,9.512145976071866293e-01,9.846153997591075013e-01,9.936890977571842809e-01,1.000957223268015728e+00,1.012622096492936885e+00
1.034377178412830611e+00,1.046730978141864776e+00,1.053119230894929093e+00,1.060330389724875477e+00,1.068569788181304547e+00,1.002550293071888587e+00,1.009488127385304246e+00,1.026110507597287613e+00,1.043926334146603185e+00,1.071604708479835244e+00,9.838529084145993808e-01,1.011334058649662193e+00,1.025522095806473466e+00,1.035257344577144245e+00,1.053978787967553510e+00,9.266797081229853905e-01,9.880985851395438502e-01,1.013324357338877935e+00,1.019168216819194006e+00,1.032517846095340364e+00,9.709414938138211104e-01,9.970725667907054390e-01,1.006152320842410353e+00,1.011805624265151859e+00,1.019858393927583373e+00
