0% quantile: LV Network: 1102,25% quantile: LV Network: 1102,50% quantile: LV Network: 1102,75% quantile: LV Network: 1102,100% quantile: LV Network: 1102,0% quantile: LV Network: 1154,25% quantile: LV Network: 1154,50% quantile: LV Network: 1154,75% quantile: LV Network: 1154,100% quantile: LV Network: 1154,0% quantile: LV Network: 1202,25% quantile: LV Network: 1202,50% quantile: LV Network: 1202,75% quantile: LV Network: 1202,100% quantile: LV Network: 1202,0% quantile: LV Network: 1206,25% quantile: LV Network: 1206,50% quantile: LV Network: 1206,75% quantile: LV Network: 1206,100% quantile: LV Network: 1206,0% quantile: LV Network: 1262,25% quantile: LV Network: 1262,50% quantile: LV Network: 1262,75% quantile: LV Network: 1262,100% quantile: LV Network: 1262
1.060678000745149285e+00,1.070231366595951750e+00,1.073216278184031092e+00,1.077104295067673689e+00,1.081359420892775924e+00,1.070983536090108990e+00,1.072341051821547264e+00,1.073377356568338881e+00,1.075448712219055913e+00,1.075967220006192271e+00,1.071185644743222420e+00,1.075030063683134918e+00,1.078204852820757953e+00,1.079339951309049361e+00,1.081539544983892265e+00,1.074448042975960860e+00,1.076814983801303693e+00,1.079735043840881259e+00,1.080137705395485703e+00,1.081360640293955289e+00,1.077377596269984306e+00,1.078573457497055577e+00,1.080028226825132665e+00,1.080851477156765439e+00,1.082332960888726880e+00
1.060680533383656643e+00,1.070233830185155499e+00,1.073218741813152244e+00,1.077106764333143119e+00,1.081361865723035276e+00,1.070986024391979097e+00,1.072343537217808507e+00,1.073379846329594267e+00,1.075451198674375775e+00,1.075969705186766934e+00,1.071188102912412621e+00,1.075032502001858958e+00,1.078207289539571789e+00,1.079342381924368155e+00,1.081541964048807536e+00,1.074450934244380651e+00,1.076817869039095932e+00,1.079737927352621529e+00,1.080140589335446766e+00,1.081363519533035777e+00,1.077380032933957121e+00,1.078575891398637854e+00,1.080030649519166053e+00,1.080853904203332716e+00,1.082335384672550971e+00
1.049338674675859506e+00,1.058856944231590047e+00,1.064969824217445904e+00,1.070540454444655953e+00,1.077513876080600896e+00,1.057463039873841604e+00,1.062159855923432428e+00,1.063916262942177005e+00,1.068600191699565549e+00,1.068908814619723646e+00,1.055467399928441852e+00,1.065540015429589538e+00,1.070423073496982846e+00,1.075211657552657574e+00,1.080592826854021693e+00,1.069875393437241806e+00,1.071675549163945584e+00,1.074123553161734135e+00,1.074704976555860281e+00,1.075775609559223023e+00,1.070477828055888203e+00,1.073503286359439146e+00,1.074457257690726975e+00,1.077305910022876789e+00,1.079733788400763173e+00
1.049342987067936050e+00,1.058861225769647252e+00,1.064974086802894515e+00,1.070544699331638983e+00,1.077518097883866099e+00,1.057467363746856570e+00,1.062164164557940049e+00,1.063920564572970573e+00,1.068604475910758023e+00,1.068913097816819979e+00,1.055471658969817650e+00,1.065544240265629217e+00,1.070427284776935606e+00,1.075215853380886655e+00,1.080597004745105227e+00,1.069880291629174085e+00,1.071680440290447400e+00,1.074128433510566083e+00,1.074709855148903825e+00,1.075780483118685460e+00,1.070482038768473032e+00,1.073507487536800920e+00,1.074461456331063935e+00,1.077310098429205665e+00,1.079737968945135185e+00
1.043619399894983646e+00,1.049710567732110356e+00,1.054923517718251436e+00,1.059813515709437493e+00,1.070570376312025118e+00,1.051372606616062688e+00,1.053343636578309317e+00,1.054936729058744804e+00,1.056528392397505955e+00,1.057091190252608115e+00,1.048152193527093878e+00,1.058302029355443263e+00,1.061954967902451141e+00,1.065973486403150261e+00,1.073147676260238104e+00,1.062628706063441841e+00,1.064874766928985528e+00,1.065792819827655391e+00,1.066615454307864974e+00,1.068094233091510636e+00,1.066563214425143791e+00,1.068185565086611000e+00,1.071147509923403351e+00,1.072448874967701471e+00,1.074217703644615440e+00
1.043625056093067993e+00,1.049716186151593789e+00,1.054929104592816413e+00,1.059819070665963814e+00,1.070575867711994977e+00,1.051378260248378105e+00,1.053349275015518893e+00,1.054942358774252353e+00,1.056534010409077240e+00,1.057096806775920550e+00,1.048157794739899229e+00,1.058307554465503175e+00,1.061960477160433625e+00,1.065978965426668257e+00,1.073153117541956858e+00,1.062634975120150704e+00,1.064881020903149178e+00,1.065799067917701626e+00,1.066621692816518641e+00,1.068100462251858174e+00,1.066568689801495662e+00,1.068191031050880424e+00,1.071152961340184451e+00,1.072454319007922763e+00,1.074223138015430568e+00
1.030579734762431254e+00,1.050962963644026082e+00,1.058434843242590517e+00,1.063992671355950215e+00,1.074159300020699925e+00,1.051697281057367928e+00,1.055438472169643482e+00,1.057578094213545317e+00,1.058242432360089413e+00,1.059334230051006909e+00,1.053867633515981783e+00,1.061798848779980320e+00,1.066005907597449731e+00,1.070365338821319012e+00,1.076587409033985310e+00,1.062556100290375838e+00,1.066692826015094964e+00,1.067879741685477946e+00,1.071840835306553386e+00,1.073869246532537014e+00,1.067865743478624063e+00,1.069569674573896956e+00,1.074557323877370463e+00,1.076242268851046680e+00,1.077551627120782118e+00
1.030584967191741752e+00,1.050968085984505862e+00,1.058439918469986196e+00,1.063997722647833433e+00,1.074164302987732578e+00,1.051702434088674698e+00,1.055443606549884228e+00,1.057583218275992332e+00,1.058247552111220902e+00,1.059339345606045812e+00,1.053872709012901421e+00,1.061803880076565676e+00,1.066010919595206108e+00,1.070370330314073026e+00,1.076592371563767969e+00,1.062561792489780998e+00,1.066698495736301489e+00,1.067885404739705946e+00,1.071846477018447263e+00,1.073874877581619813e+00,1.067870747585638158e+00,1.069574670693468343e+00,1.074562295314044569e+00,1.076247233873680376e+00,1.077556586134582606e+00
1.045352724106002329e+00,1.052244267454520710e+00,1.056367931388503489e+00,1.062680278358000496e+00,1.071990970694785883e+00,1.052548668244004171e+00,1.056240393063977212e+00,1.057340635071515544e+00,1.059395394025592019e+00,1.059846942325487928e+00,1.052788497082563168e+00,1.060597138631741654e+00,1.065975132804851455e+00,1.070155371638763731e+00,1.075808327645327189e+00,1.063558298034501304e+00,1.066349897764458987e+00,1.067469649996945380e+00,1.068947390557780430e+00,1.071607335033602615e+00,1.066697092283209303e+00,1.068129347186457911e+00,1.068486090759400264e+00,1.075476399095233182e+00,1.076275293130025901e+00
1.045355849704473483e+00,1.052247385259973633e+00,1.056371047263489960e+00,1.062683389704258463e+00,1.071994068013893964e+00,1.052551814346295300e+00,1.056243536376357373e+00,1.057343777025639531e+00,1.059398534729296237e+00,1.059850082336505128e+00,1.052791591911906854e+00,1.060600232931357967e+00,1.065978216854871707e+00,1.070158453032181045e+00,1.075811399103998589e+00,1.063561841388003026e+00,1.066353435954972007e+00,1.067473186364567006e+00,1.068950922901950484e+00,1.071610861935818448e+00,1.066700180345765636e+00,1.068132433382944946e+00,1.068489176363330850e+00,1.075479470377506352e+00,1.076278363320845477e+00
