0% quantile: LV Network: 1101,25% quantile: LV Network: 1101,50% quantile: LV Network: 1101,75% quantile: LV Network: 1101,100% quantile: LV Network: 1101,0% quantile: LV Network: 1110,25% quantile: LV Network: 1110,50% quantile: LV Network: 1110,75% quantile: LV Network: 1110,100% quantile: LV Network: 1110,0% quantile: LV Network: 1116,25% quantile: LV Network: 1116,50% quantile: LV Network: 1116,75% quantile: LV Network: 1116,100% quantile: LV Network: 1116,0% quantile: LV Network: 1117,25% quantile: LV Network: 1117,50% quantile: LV Network: 1117,75% quantile: LV Network: 1117,100% quantile: LV Network: 1117,0% quantile: LV Network: 1137,25% quantile: LV Network: 1137,50% quantile: LV Network: 1137,75% quantile: LV Network: 1137,100% quantile: LV Network: 1137
1.014201294558932487e+00,1.041895667927946967e+00,1.051182621845478726e+00,1.059454315260663915e+00,1.072221323113256020e+00,9.992885153188184599e-01,1.017714286852797301e+00,1.030323390214784807e+00,1.043261873945385831e+00,1.063658701542693263e+00,9.971259871260389485e-01,1.010957487792576659e+00,1.033699902698963502e+00,1.054881247015284851e+00,1.066336579028278164e+00,1.006315081015781487e+00,1.034434181314813017e+00,1.045519397627367564e+00,1.055123646079266342e+00,1.066163259353932080e+00,9.795564841980540782e-01,1.026022528573644621e+00,1.034354784942699501e+00,1.045011393551104284e+00,1.062402124069350196e+00
1.014201741115497546e+00,1.041896106079099216e+00,1.051183057198126658e+00,1.059454750216445529e+00,1.072221752175898546e+00,9.992889168656257093e-01,1.017714661426460943e+00,1.030323782101905561e+00,1.043262263406270707e+00,1.063659096769018486e+00,9.971266626619065265e-01,1.010957785722113478e+00,1.033700454240178424e+00,1.054881696248734624e+00,1.066337030668130792e+00,1.006315583138574166e+00,1.034434676007978116e+00,1.045519888248684026e+00,1.055124132687751848e+00,1.066163741532263121e+00,9.795567762495307473e-01,1.026022961584251991e+00,1.034355159347525310e+00,1.045011798133346881e+00,1.062402549578817190e+00
1.033715042826571562e+00,1.049836297434754373e+00,1.058289758192129781e+00,1.064368857902688426e+00,1.074132291895254276e+00,1.000790946653701274e+00,1.031440520124049964e+00,1.042756911513691431e+00,1.053689946001648003e+00,1.065536772499600104e+00,1.005453088953827567e+00,1.025775812237010864e+00,1.046601675646647855e+00,1.060676448829720675e+00,1.072100047518667942e+00,1.024534308245218961e+00,1.043348358531313913e+00,1.055561761238946517e+00,1.062103131425725433e+00,1.069743239310392946e+00,9.927214160112454167e-01,1.035502854544569251e+00,1.047013272019559516e+00,1.052457064684322319e+00,1.068683470793865053e+00
1.033715339730292948e+00,1.049836591395937546e+00,1.058290051241319807e+00,1.064369148216216310e+00,1.074132580117802549e+00,1.000791237845008341e+00,1.031440782729550643e+00,1.042757171726512055e+00,1.053690206674181340e+00,1.065537034285851226e+00,1.005453345766616824e+00,1.025776140898992050e+00,1.046601985675808200e+00,1.060676753618722046e+00,1.072100354256775745e+00,1.024534643253656174e+00,1.043348688441962935e+00,1.055562089519231916e+00,1.062103457759862701e+00,1.069743563733934089e+00,9.927217441044545732e-01,1.035503139543254125e+00,1.047013548717061759e+00,1.052457350613728249e+00,1.068683743859648372e+00
1.040645004588659051e+00,1.058078668190479465e+00,1.065287879271298532e+00,1.071503715282333236e+00,1.079540758739601758e+00,1.013775406983896898e+00,1.043071045498456861e+00,1.050504646017275112e+00,1.059963726332125988e+00,1.073006007805441087e+00,1.026140063795095037e+00,1.036241092323782809e+00,1.055186931455578847e+00,1.067845759931749683e+00,1.076239271315689416e+00,1.034588137316181156e+00,1.053700599711055119e+00,1.061555532847857419e+00,1.068048468061117973e+00,1.075837324563456265e+00,1.008295680313397336e+00,1.045288368409643676e+00,1.054777389108854102e+00,1.061506184112608553e+00,1.073399390377884233e+00
1.040645184985282024e+00,1.058078846021496044e+00,1.065288055969991987e+00,1.071503891417788790e+00,1.079540933516902390e+00,1.013775591407398924e+00,1.043071212133602099e+00,1.050504803863379522e+00,1.059963886105206532e+00,1.073006164199955759e+00,1.026140281356312300e+00,1.036241303929819058e+00,1.055187125232172063e+00,1.067845948461357608e+00,1.076239454849722277e+00,1.034588341651345056e+00,1.053700801126817410e+00,1.061555732897049520e+00,1.068048666990429441e+00,1.075837522070866692e+00,1.008295868112903948e+00,1.045288538756228736e+00,1.054777557373737906e+00,1.061506353326992391e+00,1.073399555468308009e+00
1.047223017109654819e+00,1.066362534127477169e+00,1.070976436732786752e+00,1.076246646170089694e+00,1.083786342821316140e+00,1.031375128568395416e+00,1.050193753240951544e+00,1.058514717326120014e+00,1.066394673660491677e+00,1.077826098348096950e+00,1.029510309774233079e+00,1.049635855632849335e+00,1.061977830173570059e+00,1.073067382222692157e+00,1.080888714340526802e+00,1.044129801999681861e+00,1.061083616751313796e+00,1.066324282466406981e+00,1.073164284767634369e+00,1.080153106723404699e+00,1.024599783598016733e+00,1.051650395895784573e+00,1.062018371193161448e+00,1.066543282910480173e+00,1.077353313535263979e+00
1.047223171500048622e+00,1.066362686868754572e+00,1.070976588546056929e+00,1.076246797287457424e+00,1.083786493116025262e+00,1.031375292154503187e+00,1.050193896619166178e+00,1.058514839958822007e+00,1.066394808346158296e+00,1.077826233433235359e+00,1.029510439759105944e+00,1.049636071897316780e+00,1.061978017624013448e+00,1.073067545284450697e+00,1.080888870862217521e+00,1.044129975146252720e+00,1.061083790521217374e+00,1.066324454387242993e+00,1.073164454970367609e+00,1.080153277245681442e+00,1.024599990092541546e+00,1.051650543204615040e+00,1.062018518125760869e+00,1.066543413245284899e+00,1.077353448789988732e+00
1.049626036650805228e+00,1.063220828019350250e+00,1.068536367340105597e+00,1.073062755971360360e+00,1.079064298780385567e+00,1.038975282728694882e+00,1.052107690903523629e+00,1.057583834770951636e+00,1.065152786156539966e+00,1.072626495681532122e+00,1.037087949074453785e+00,1.049458875293278526e+00,1.060525851613478565e+00,1.070098889255410413e+00,1.075642692421889368e+00,1.048710033259646623e+00,1.059015514746228126e+00,1.065131254060758481e+00,1.070219564121361655e+00,1.077540716632019668e+00,1.028781586905599399e+00,1.052049826366255880e+00,1.060992251602904002e+00,1.066104684612525499e+00,1.073898101133526239e+00
1.049626246001405638e+00,1.063221037003214242e+00,1.068536576075819866e+00,1.073062963217997989e+00,1.079064504923612500e+00,1.038975469378728755e+00,1.052107876174742218e+00,1.057584022870728502e+00,1.065152973053939744e+00,1.072626681031872975e+00,1.037088167442379749e+00,1.049459099605821732e+00,1.060526072574565326e+00,1.070099109110131952e+00,1.075642911386768041e+00,1.048710273194457754e+00,1.059015753187156461e+00,1.065131491576642109e+00,1.070219800823672074e+00,1.077540952190967127e+00,1.028781771042476922e+00,1.052050019257999791e+00,1.060992448858627091e+00,1.066104885826952842e+00,1.073898298650514116e+00
1.063619287478587472e+00,1.073680464296930204e+00,1.079220450960090671e+00,1.081417627016379335e+00,1.086335318266688610e+00,1.051248843275047529e+00,1.067353623118874939e+00,1.071708789967143138e+00,1.075487423454388747e+00,1.080965940916848833e+00,1.052984688426219950e+00,1.068056049249821005e+00,1.072641143935251451e+00,1.079450668910405753e+00,1.083769610175221443e+00,1.056794867188835862e+00,1.072442192087678103e+00,1.075986602124544333e+00,1.079842007643794677e+00,1.084179422007365057e+00,1.051178403756482416e+00,1.066070868931109583e+00,1.072257705046101517e+00,1.076494855790511629e+00,1.086180758287667469e+00
1.063619590577482343e+00,1.073680760664942779e+00,1.079220744428775136e+00,1.081417921570491103e+00,1.086335611654500211e+00,1.051249122668211688e+00,1.067353889065663086e+00,1.071709047042274099e+00,1.075487687073347631e+00,1.080966202326741454e+00,1.052985023234677797e+00,1.068056360819005679e+00,1.072641456565321283e+00,1.079450982720302932e+00,1.083769922052236767e+00,1.056795216491783318e+00,1.072442533001019216e+00,1.075986941666795094e+00,1.079842345800092307e+00,1.084179759197531068e+00,1.051178732278207351e+00,1.066071160189479672e+00,1.072257991391192045e+00,1.076495133532819892e+00,1.086181018123376640e+00
