0% quantile: LV Network: 1103,25% quantile: LV Network: 1103,50% quantile: LV Network: 1103,75% quantile: LV Network: 1103,100% quantile: LV Network: 1103,0% quantile: LV Network: 1109,25% quantile: LV Network: 1109,50% quantile: LV Network: 1109,75% quantile: LV Network: 1109,100% quantile: LV Network: 1109,0% quantile: LV Network: 1131,25% quantile: LV Network: 1131,50% quantile: LV Network: 1131,75% quantile: LV Network: 1131,100% quantile: LV Network: 1131,0% quantile: LV Network: 1145,25% quantile: LV Network: 1145,50% quantile: LV Network: 1145,75% quantile: LV Network: 1145,100% quantile: LV Network: 1145,0% quantile: LV Network: 1166,25% quantile: LV Network: 1166,50% quantile: LV Network: 1166,75% quantile: LV Network: 1166,100% quantile: LV Network: 1166
1.050269351464870438e+00,1.056966045135188992e+00,1.062874414413518265e+00,1.067393384873526641e+00,1.075307498998051337e+00,1.058460831158802185e+00,1.064091620648613956e+00,1.066081573119483705e+00,1.072515199890013093e+00,1.078671032034102417e+00,1.050122153214853027e+00,1.064299076964323021e+00,1.070291459392083810e+00,1.073566010711801910e+00,1.076463289766605991e+00,1.046794773839976989e+00,1.063676956294728804e+00,1.069458483553584083e+00,1.072143607912760865e+00,1.080486743528524585e+00,1.045967644330603408e+00,1.053700628792092253e+00,1.056170580578785545e+00,1.059227159034008992e+00,1.070658953470530861e+00
1.040991998200533342e+00,1.050709087721700019e+00,1.066699584075163409e+00,1.077256739827346710e+00,1.086019869676695837e+00,1.049116882736538248e+00,1.053687872078429955e+00,1.069402909652838574e+00,1.087738726834632796e+00,1.090532275343187418e+00,1.056583368013809254e+00,1.070069473658291415e+00,1.075727713016455311e+00,1.078761553889170166e+00,1.082336383877029684e+00,1.049884683825914822e+00,1.068082588618397999e+00,1.072687618712846902e+00,1.076503193527760249e+00,1.088213847413732394e+00,1.044245578724866341e+00,1.052539880236930347e+00,1.057255483280201247e+00,1.061771244788633384e+00,1.067591129694773322e+00
1.058006504894847044e+00,1.069432138993061443e+00,1.077392730424741041e+00,1.088544957483793763e+00,1.094001057725082049e+00,1.072039265435493993e+00,1.077548985167133822e+00,1.083466576683679516e+00,1.087660909305594448e+00,1.090790641765228663e+00,1.063034590834943005e+00,1.080615447438551868e+00,1.083115852099890919e+00,1.088962768338818776e+00,1.097283497297813160e+00,1.055911591437718178e+00,1.077581309043532221e+00,1.082756017998300457e+00,1.087188959461013571e+00,1.102533406576884145e+00,1.053580782482974598e+00,1.072209347425812309e+00,1.074146840237417688e+00,1.077438729494940128e+00,1.089096927174711071e+00
1.058761155663515030e+00,1.072090251540138039e+00,1.077091564759012021e+00,1.084223074877796789e+00,1.093952100016246654e+00,1.072751455702435130e+00,1.075784494568258864e+00,1.080160616417727759e+00,1.084490169682478466e+00,1.090208163698836774e+00,1.061477528524846115e+00,1.079152682606803637e+00,1.082986161494081223e+00,1.088355722090803557e+00,1.093196155782421020e+00,1.052948841993342155e+00,1.075486636235319704e+00,1.082765847131359482e+00,1.086259278785223659e+00,1.103950351704168442e+00,1.047252811437272557e+00,1.064830831488844609e+00,1.074404838722238908e+00,1.077482881236847767e+00,1.087528783351192629e+00
1.062426170823638438e+00,1.071319343124677470e+00,1.077811944397827570e+00,1.082638038516654078e+00,1.091572899438258748e+00,1.069704137210569339e+00,1.076923642886856713e+00,1.080361814836615197e+00,1.082273924188239977e+00,1.088812526249066659e+00,1.075149268957317883e+00,1.079570835671081142e+00,1.083045015907576403e+00,1.086682263908300694e+00,1.093149499717028572e+00,1.057909870891744264e+00,1.077419030543644851e+00,1.081792032828665651e+00,1.085814693508349471e+00,1.098914559730307827e+00,1.055123539000331734e+00,1.066287397579593677e+00,1.070777932026280466e+00,1.074913409162546962e+00,1.088109087770936290e+00
1.059959355858885788e+00,1.068905818801734409e+00,1.075567914053984664e+00,1.083427928427962428e+00,1.088047024753061365e+00,1.068980958286225302e+00,1.072161609632084733e+00,1.076669656425593313e+00,1.079277657297586623e+00,1.087226128135838854e+00,1.068301668313118569e+00,1.077162181786568418e+00,1.080361714096973458e+00,1.085601738438120023e+00,1.090040917212193206e+00,1.056614806092210035e+00,1.075353565070446660e+00,1.079689414845384388e+00,1.081896802953116632e+00,1.090138568519302575e+00,1.047572185117473520e+00,1.062000437724734958e+00,1.068353466815467945e+00,1.072353835479801454e+00,1.081054774732896906e+00
1.061012813251097420e+00,1.067153592098100345e+00,1.072671743970978309e+00,1.078572496813112735e+00,1.083379298966587356e+00,1.059945027701882037e+00,1.065633858692692559e+00,1.074060799375607722e+00,1.080471155553337947e+00,1.085186347970000131e+00,1.062196184512765429e+00,1.073003460677671939e+00,1.078163540014978272e+00,1.082795340423436059e+00,1.089331574358358923e+00,1.031729886388371709e+00,1.070440200117804830e+00,1.075136997103643077e+00,1.078056855467039332e+00,1.084882362483251539e+00,1.028517827184836086e+00,1.055417339048883241e+00,1.062759413218152593e+00,1.067261754870394430e+00,1.071698445568346925e+00
1.047719475012101720e+00,1.055280197619490545e+00,1.060601418934869589e+00,1.068857416400589955e+00,1.079259607368173945e+00,1.048063164212195808e+00,1.056090148291986663e+00,1.060627742295465525e+00,1.065492048917400680e+00,1.079105307538856362e+00,1.052750502480596984e+00,1.063956355560751854e+00,1.068286907540159758e+00,1.072981988180763624e+00,1.077838613276016710e+00,1.018616100108106215e+00,1.055575298512980487e+00,1.064169163228180670e+00,1.068662060800945612e+00,1.073101017968134618e+00,1.027355774876033356e+00,1.040040906441509261e+00,1.043870544019730673e+00,1.048442142558847934e+00,1.059743049726920905e+00
1.025708583252851858e+00,1.046237410764395026e+00,1.052335462579910397e+00,1.055838139666650966e+00,1.074265221636356626e+00,1.037612311088765393e+00,1.043869742353273899e+00,1.048180761336392264e+00,1.052343521566649454e+00,1.068051296941680661e+00,1.040745033226136762e+00,1.048876759195604746e+00,1.059210421470936581e+00,1.063122256578990843e+00,1.069636828881810997e+00,1.019721856766094836e+00,1.037221130847480577e+00,1.052067944947477462e+00,1.058208799003529377e+00,1.067344288446647527e+00,9.779562486674462374e-01,1.020499687448387371e+00,1.028086573558547823e+00,1.030997966548775402e+00,1.038424531567849307e+00
1.037238003762216421e+00,1.045744273989183570e+00,1.049674194362997692e+00,1.057006116337836366e+00,1.068216265191501924e+00,1.023829879423065359e+00,1.034628819712919423e+00,1.043813463823172194e+00,1.055892161985683364e+00,1.072624908996529181e+00,1.041511104625530093e+00,1.051147469368870935e+00,1.057155086349066186e+00,1.062901239416152110e+00,1.067735723963244121e+00,1.010060993281591823e+00,1.042727461493269114e+00,1.049814533093440971e+00,1.058317949648629908e+00,1.069101856157879338e+00,1.003513716477310025e+00,1.020888756143212950e+00,1.026482832951288504e+00,1.032561462607644254e+00,1.040066824276130841e+00
1.039189975374222197e+00,1.048474045862576753e+00,1.051672150931796557e+00,1.058000735273521231e+00,1.071909499815952849e+00,1.015018319224090249e+00,1.031965878087794053e+00,1.042702299778959896e+00,1.062916288739559345e+00,1.082470141353259363e+00,1.033251595737431972e+00,1.047787375130060594e+00,1.060367006803357270e+00,1.067199863385103198e+00,1.074580598970791723e+00,1.007663653615955557e+00,1.044416176958436582e+00,1.054371796099911940e+00,1.061470777849811142e+00,1.076007676159167259e+00,9.930216500842363736e-01,1.012176358275831189e+00,1.026793339066980781e+00,1.031551906837620880e+00,1.040674571952772576e+00
1.027547167747387746e+00,1.041933028782233261e+00,1.051829798903572533e+00,1.057648689157577149e+00,1.073741488648565667e+00,1.022686752158658896e+00,1.036690473390950773e+00,1.045619323326970163e+00,1.060305878132836277e+00,1.075624496583905909e+00,1.029452551112698622e+00,1.046041857639325556e+00,1.053460867796608635e+00,1.062919820438628760e+00,1.070449638007189952e+00,9.987315205613871427e-01,1.040150506504547767e+00,1.051947725868147998e+00,1.058831698795946075e+00,1.072968007731432971e+00,9.958839137845110212e-01,1.009705859854357346e+00,1.019999935158240945e+00,1.025717909167571662e+00,1.035008648882502102e+00
1.020602539224918948e+00,1.026609716024788677e+00,1.030695169137849199e+00,1.040920447656837666e+00,1.055851884320683887e+00,1.008127342730193776e+00,1.013677708575110081e+00,1.026730886194757719e+00,1.051809079651665702e+00,1.073550602106884133e+00,1.007267011969442239e+00,1.026040047986689796e+00,1.048919481876795734e+00,1.052467206554219992e+00,1.065721083776288269e+00,9.679914124202557701e-01,1.020983235265399802e+00,1.039045300661737503e+00,1.047566619694151768e+00,1.062508813189702916e+00,9.456538878463310871e-01,9.846058587269136408e-01,1.004760192963431109e+00,1.011499258143278013e+00,1.018718209870847824e+00
1.020198048764284771e+00,1.033512432585165453e+00,1.041648084672902819e+00,1.048537223666353047e+00,1.066474092534107854e+00,1.016605892574785175e+00,1.024839134294619925e+00,1.036433631454904525e+00,1.056487450048224197e+00,1.075007246101766567e+00,1.009108257868821745e+00,1.032342582307239409e+00,1.057877092949406350e+00,1.061836996559100577e+00,1.069538902885150522e+00,9.811305699615100462e-01,1.033759107573944069e+00,1.046972968133495829e+00,1.053940030447260368e+00,1.064086730453142726e+00,9.700291210554340404e-01,1.003498035478245454e+00,1.016629761090835915e+00,1.023703052729763252e+00,1.029848378828230659e+00
1.002077898612181883e+00,1.012244059313493594e+00,1.031122200005284872e+00,1.042721007868858241e+00,1.064189029682457210e+00,1.005595234993324150e+00,1.018307169547678193e+00,1.031385028846577789e+00,1.037812938723816636e+00,1.066009038002613707e+00,9.907876319046633462e-01,1.026030100497872244e+00,1.046757679738109514e+00,1.056719376847980785e+00,1.066605366499261853e+00,9.483570067519385693e-01,1.016419621612116853e+00,1.037224544683218674e+00,1.044989893811592463e+00,1.055953466027953924e+00,9.568120209077667360e-01,9.831816718805725941e-01,9.999756959366705722e-01,1.006427616066871256e+00,1.020768791044915469e+00
9.943496319553026819e-01,1.003518238607319812e+00,1.036667460569878019e+00,1.046093038420314203e+00,1.065143118234181063e+00,1.002425601506297559e+00,1.015067164904399188e+00,1.023387684232573092e+00,1.035716198198628479e+00,1.056216331485041238e+00,9.920182934931071062e-01,1.021736425712133745e+00,1.041644979296279416e+00,1.051110810134848084e+00,1.060221621263920611e+00,9.655683100481639025e-01,1.013517943529566923e+00,1.034075013597082426e+00,1.043934985870944798e+00,1.055913559196729246e+00,9.500976595653025658e-01,9.703956413654999391e-01,9.872716082637285062e-01,9.986147117308611376e-01,1.018512394343848326e+00
1.022984372378671569e+00,1.028882532091714763e+00,1.048429583046855296e+00,1.062114798826812478e+00,1.077933066679062080e+00,1.021070735065667145e+00,1.036898728335603703e+00,1.043629986062996062e+00,1.052056728378483630e+00,1.069676196905076759e+00,1.022484366807383749e+00,1.042173739471361271e+00,1.053767507857321650e+00,1.060844980239905588e+00,1.069835543525368804e+00,9.896860025445225473e-01,1.028742815990425274e+00,1.047329863474568690e+00,1.055320050476134863e+00,1.065588989042151713e+00,9.630086856426273156e-01,9.970818842324531417e-01,1.017111645004344034e+00,1.024003625721396915e+00,1.031651434417640401e+00
1.034561463540524251e+00,1.041618239454108696e+00,1.059857331800629465e+00,1.069459847882136216e+00,1.080840001711584453e+00,1.020685240478706346e+00,1.039935902194983219e+00,1.050475309151911452e+00,1.065057133183535232e+00,1.079539116983855962e+00,1.039391087172786277e+00,1.052261579557589144e+00,1.060712250375128507e+00,1.066990763963559186e+00,1.075333694491513947e+00,1.005314032595704621e+00,1.037703528619165816e+00,1.055862749921759658e+00,1.061980726686525545e+00,1.072245549679941456e+00,9.850251167685302178e-01,1.012351545457720325e+00,1.024173426342197768e+00,1.033753276900207574e+00,1.042037389717459517e+00
1.046852792610910354e+00,1.051870558567685521e+00,1.058925827960218280e+00,1.063553331655819223e+00,1.075094335696338721e+00,1.032028644860058408e+00,1.045939204071677286e+00,1.051581622738167798e+00,1.063318407849950908e+00,1.071657622425536305e+00,1.036592990005034798e+00,1.052328371785405059e+00,1.058819076111529478e+00,1.065841131049494850e+00,1.074519012806056883e+00,1.001876162304102591e+00,1.038741115450371844e+00,1.054413614917353526e+00,1.063078413425874613e+00,1.070692982562984952e+00,9.761879097945720396e-01,1.005309135488400951e+00,1.020041916621307720e+00,1.033891687756004263e+00,1.046622135765360673e+00
